2025-05-04 17:25:24,898 INFO  Logger.cs: 70 - 
2025-05-04 17:56:21,348 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shelf-7
2025-05-04 17:56:21,348 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shelf-5
2025-05-04 17:56:21,348 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-5
2025-05-04 17:56:21,349 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shelf-5
2025-05-04 17:56:21,349 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from floor-1
2025-05-04 17:56:21,350 INFO  ExportHelperExtension.cs: 1136 - Found 25 in floor-1
2025-05-04 17:56:21,350 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in floor-1
2025-05-04 17:56:21,350 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shelf-1
2025-05-04 17:56:21,351 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-1
2025-05-04 17:56:21,351 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shelf-1
2025-05-04 17:56:21,351 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from library_world_assm
2025-05-04 17:56:21,351 INFO  ExportHelperExtension.cs: 1136 - Found 35 in library_world_assm
2025-05-04 17:56:21,352 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in library_world_assm
2025-05-04 17:56:21,352 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-05-04 17:56:21,352 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-05-04 17:56:21,352 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-2
2025-05-04 17:56:21,353 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-2
2025-05-04 17:56:21,353 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-2
2025-05-04 17:56:21,353 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-3
2025-05-04 17:56:21,353 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-3
2025-05-04 17:56:21,353 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-3
2025-05-04 17:56:21,354 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-4
2025-05-04 17:56:21,354 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-4
2025-05-04 17:56:21,354 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-4
2025-05-04 17:56:21,354 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-6
2025-05-04 17:56:21,355 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-6
2025-05-04 17:56:21,355 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-6
2025-05-04 17:56:21,355 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-8
2025-05-04 17:56:21,355 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-8
2025-05-04 17:56:21,356 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-8
2025-05-04 17:56:21,356 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-7
2025-05-04 17:56:21,356 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-7
2025-05-04 17:56:21,356 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-7
2025-05-04 17:56:21,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-5
2025-05-04 17:56:21,357 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-5
2025-05-04 17:56:21,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-5
2025-05-04 17:56:21,358 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from floor-1
2025-05-04 17:56:21,358 INFO  ExportHelperExtension.cs: 1136 - Found 25 in floor-1
2025-05-04 17:56:21,358 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in floor-1
2025-05-04 17:56:21,358 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-1
2025-05-04 17:56:21,359 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-1
2025-05-04 17:56:21,359 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-1
2025-05-04 17:56:21,531 INFO  SwAddin.cs: 339 - Loading config tree
2025-05-04 17:56:21,534 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-05-04 17:56:21,537 INFO  SwAddin.cs: 344 - Showing property manager
2025-05-04 17:56:28,718 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:56:28,864 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:56:29,021 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:56:29,171 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:56:29,330 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:56:29,486 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:56:29,646 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:56:29,811 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:56:44,029 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:56:56,753 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:56:58,202 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:57:12,412 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:57:22,811 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:57:23,776 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:57:56,816 INFO  SwAddin.cs: 294 - Assembly export called for file library_world_assm
2025-05-04 17:57:57,841 INFO  SwAddin.cs: 313 - Saving assembly
2025-05-04 17:57:57,946 INFO  SwAddin.cs: 316 - Opening property manager
2025-05-04 17:57:57,947 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from library_world_assm
2025-05-04 17:57:57,947 INFO  ExportHelperExtension.cs: 1136 - Found 35 in library_world_assm
2025-05-04 17:57:57,948 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in library_world_assm
2025-05-04 17:57:57,948 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-05-04 17:57:57,948 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-05-04 17:57:57,948 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from floor-1
2025-05-04 17:57:57,949 INFO  ExportHelperExtension.cs: 1136 - Found 25 in floor-1
2025-05-04 17:57:57,949 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in floor-1
2025-05-04 17:57:57,950 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shelf-1
2025-05-04 17:57:57,950 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-1
2025-05-04 17:57:57,950 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shelf-1
2025-05-04 17:57:57,951 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shelf-5
2025-05-04 17:57:57,951 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-5
2025-05-04 17:57:57,951 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shelf-5
2025-05-04 17:57:57,951 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shelf-2
2025-05-04 17:57:57,952 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-2
2025-05-04 17:57:57,952 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shelf-2
2025-05-04 17:57:57,952 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shelf-6
2025-05-04 17:57:57,952 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-6
2025-05-04 17:57:57,953 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shelf-6
2025-05-04 17:57:57,953 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shelf-7
2025-05-04 17:57:57,953 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-7
2025-05-04 17:57:57,953 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shelf-7
2025-05-04 17:57:57,954 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shelf-3
2025-05-04 17:57:57,954 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-3
2025-05-04 17:57:57,955 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shelf-3
2025-05-04 17:57:57,955 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shelf-4
2025-05-04 17:57:57,955 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-4
2025-05-04 17:57:57,955 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shelf-4
2025-05-04 17:57:57,956 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from shelf-8
2025-05-04 17:57:57,956 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-8
2025-05-04 17:57:57,956 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in shelf-8
2025-05-04 17:57:57,956 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from library_world_assm
2025-05-04 17:57:57,957 INFO  ExportHelperExtension.cs: 1136 - Found 35 in library_world_assm
2025-05-04 17:57:57,957 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in library_world_assm
2025-05-04 17:57:57,958 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-05-04 17:57:57,958 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-05-04 17:57:57,958 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from floor-1
2025-05-04 17:57:57,958 INFO  ExportHelperExtension.cs: 1136 - Found 25 in floor-1
2025-05-04 17:57:57,959 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in floor-1
2025-05-04 17:57:57,959 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-1
2025-05-04 17:57:57,959 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-1
2025-05-04 17:57:57,960 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-1
2025-05-04 17:57:57,960 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-5
2025-05-04 17:57:57,960 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-5
2025-05-04 17:57:57,961 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-5
2025-05-04 17:57:57,961 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-2
2025-05-04 17:57:57,961 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-2
2025-05-04 17:57:57,962 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-2
2025-05-04 17:57:57,962 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-6
2025-05-04 17:57:57,963 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-6
2025-05-04 17:57:57,963 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-6
2025-05-04 17:57:57,963 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-7
2025-05-04 17:57:57,963 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-7
2025-05-04 17:57:57,964 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-7
2025-05-04 17:57:57,964 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-3
2025-05-04 17:57:57,964 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-3
2025-05-04 17:57:57,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-3
2025-05-04 17:57:57,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-4
2025-05-04 17:57:57,965 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-4
2025-05-04 17:57:57,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-4
2025-05-04 17:57:57,966 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shelf-8
2025-05-04 17:57:57,966 INFO  ExportHelperExtension.cs: 1136 - Found 28 in shelf-8
2025-05-04 17:57:57,966 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shelf-8
2025-05-04 17:57:58,045 INFO  SwAddin.cs: 339 - Loading config tree
2025-05-04 17:57:58,046 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-05-04 17:57:58,047 INFO  SwAddin.cs: 344 - Showing property manager
2025-05-04 17:58:05,039 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:58:27,089 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:58:33,531 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:58:41,235 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:58:49,522 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:58:49,817 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:58:49,952 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:58:50,096 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:59:01,126 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:59:13,936 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 17:59:29,183 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 18:00:08,461 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-04 18:00:13,725 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-05-04 18:00:14,837 INFO  ExportHelperExtension.cs: 347 - Creating joint 1l
2025-05-04 18:00:14,844 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-05-04 18:00:14,845 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-04 18:00:14,845 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-04 18:00:14,920 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-05-04 18:00:14,920 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-04 18:00:14,920 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-04 18:00:14,921 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-04 18:00:15,478 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child 1l failed
2025-05-04 18:00:15,483 INFO  ExportHelperExtension.cs: 347 - Creating joint 2l
2025-05-04 18:00:15,483 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-05-04 18:00:15,484 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-04 18:00:15,484 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-04 18:00:15,553 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-05-04 18:00:15,554 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-04 18:00:15,554 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-04 18:00:15,554 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-04 18:00:16,075 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child 2l failed
2025-05-04 18:00:16,080 INFO  ExportHelperExtension.cs: 347 - Creating joint 3l
2025-05-04 18:00:16,080 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-05-04 18:00:16,080 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-04 18:00:16,080 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-04 18:00:16,148 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-05-04 18:00:16,149 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-04 18:00:16,149 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-04 18:00:16,149 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-04 18:00:16,680 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child 3l failed
2025-05-04 18:00:16,685 INFO  ExportHelperExtension.cs: 347 - Creating joint 4l
2025-05-04 18:00:16,685 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-05-04 18:00:16,686 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-04 18:00:16,686 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-04 18:00:16,751 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-05-04 18:00:16,752 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-04 18:00:16,752 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-04 18:00:16,752 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-04 18:00:17,295 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child 4l failed
2025-05-04 18:00:17,300 INFO  ExportHelperExtension.cs: 347 - Creating joint 5l
2025-05-04 18:00:17,300 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-05-04 18:00:17,300 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-04 18:00:17,301 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-04 18:00:17,373 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-05-04 18:00:17,374 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-04 18:00:17,374 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-04 18:00:17,375 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-04 18:00:17,952 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child 5l failed
2025-05-04 18:00:17,958 INFO  ExportHelperExtension.cs: 347 - Creating joint 6l
2025-05-04 18:00:17,958 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-05-04 18:00:17,958 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-04 18:00:17,959 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-04 18:00:18,038 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-05-04 18:00:18,039 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-04 18:00:18,039 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-04 18:00:18,040 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-04 18:00:18,633 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child 6l failed
2025-05-04 18:00:18,639 INFO  ExportHelperExtension.cs: 347 - Creating joint 7l
2025-05-04 18:00:18,639 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-05-04 18:00:18,640 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-04 18:00:18,640 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-04 18:00:18,722 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-05-04 18:00:18,722 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-04 18:00:18,723 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-04 18:00:18,723 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-04 18:00:19,362 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child 7l failed
2025-05-04 18:00:19,369 INFO  ExportHelperExtension.cs: 347 - Creating joint 8l
2025-05-04 18:00:19,369 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-05-04 18:00:19,370 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-04 18:00:19,370 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-05-04 18:00:19,448 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-05-04 18:00:19,449 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-04 18:00:19,449 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-04 18:00:19,449 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-04 18:00:20,071 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child 8l failed
2025-05-04 18:00:20,153 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from library_world_assm
2025-05-04 18:00:20,158 INFO  ExportHelperExtension.cs: 1136 - Found 46 in library_world_assm
2025-05-04 18:00:20,159 INFO  ExportHelperExtension.cs: 1145 - Found 9 features of type [CoordSys] in library_world_assm
2025-05-04 18:00:20,159 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-05-04 18:00:20,159 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-05-04 18:00:20,160 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from floor-1
